Start URL,Lawyer Name,Lawyer Link,Firm Name,Location,Country,Practice Area,Lawyer Overview,Lawyer Ranking
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Mustafa Hadi,https://whoswholegal.com/mustafa-hadi,Berkeley Research Group (Hong Kong) Ltd.,"Hong Kong, Hong Kong",Hong Kong,Arbitration Expert Witnesses,"Mustafa Hadi is “an extremely thorough and invaluable expert who is very active in the market”, state commentators. He is highly experienced at providing valuation, damages and accounting testimony in commercial and investment treaty disputes.",Global Elite Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Bruno Arboit,https://whoswholegal.com/bruno-arboit,Zolfo Cooper,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Neil Kaplan CBE QC SBS,https://whoswholegal.com/neil-kaplan-cbe-qc-sbs,Neil Kaplan CBE QC SBS,"Hong Kong, Hong Kong",Hong Kong,Arbitration,Neil Kaplan CBE QC SBS is a highly regarded practitioner and a big name in the market. He is widely endorsed as “a very fine arbitrator” whose “experience speaks for itself”.,Global Elite Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Randall Arthur,https://whoswholegal.com/randall-arthur,Kobre & Kim,"Central, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Nicolas Wiegand,https://whoswholegal.com/nicolas-wiegand,"CMS Hasche Sigle, Hong Kong LLP","Hong Kong, Hong Kong",Hong Kong,Arbitration,"Nicolas Wiegand draws praise as ""an excellent civil law lawyer"" and is widely endorsed as a go-to practitioner in Asia. Peers say, ""He is incredibly smart and really understands the issues.""",Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Cosimo Borrelli,https://whoswholegal.com/cosimo-borrelli,Borrelli Walsh,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,"Cosimo Borrelli comes highly recommended for his contentious insolvency and asset recovery expertise. He has truly global experience – with Singapore, Malaysia, India, the Cayman Islands and the Bahamas being just some of the jurisdictions in which he has worked",Global Elite Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,John Batchelor,https://whoswholegal.com/john-batchelor,FTI Consulting,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Justin D'Agostino,https://whoswholegal.com/justin-dagostino,Herbert Smith Freehills,"Hong Kong, Hong Kong",Hong Kong,Arbitration,"Justin D'Agostino is widely endorsed as “a leader in the arbitration field” for his stellar practice both as counsel and as arbitrator. Peers say, “He is very well connected,” and note his excellent international profile.",Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Colum Bancroft,https://whoswholegal.com/colum-bancroft,AlixPartners,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,David Bennett,https://whoswholegal.com/david-bennett,Grant Thornton,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery Experts,David Bennett leads the restructuring business for the firms’ Hong Kong and China branch. He wins widespread recommendations from peers in onshore and offshore jurisdictions for his excellence in the field.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Louise Barrington,https://whoswholegal.com/louise-barrington,Independent Practitioner,"Hong Kong, Hong Kong",Hong Kong,Arbitration," Louise Barrington stands out as ""a quality arbitrator who thoughtfully examines the issues"". She is also highlighted as ""a wonderful teacher and mentor"".",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Neill Poole,https://whoswholegal.com/neill-poole,Ankura,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Tim Boyce,https://whoswholegal.com/tim-boyce,Simmons & Simmons,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Trevor Dick,https://whoswholegal.com/trevor-dick,EY,"Central, Hong Kong",Hong Kong,Arbitration Expert Witnesses,"Trevor Dick is described by peers as ""a truly outstanding professional"". He has spent nearly 20 years as a forensic accountant investigating and testifying on a broad range of matters.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Keith Williamson,https://whoswholegal.com/keith-williamson,Alvarez & Marsal,"Central, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Patrick Cowley,https://whoswholegal.com/patrick-cowley1,KPMG,"Central, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Nils Eliasson,https://whoswholegal.com/nils-eliasson,Shearman & Sterling LLP,"Hong Kong, Hong Kong",Hong Kong,Arbitration,"Nils Eliasson offers a ""great combination of Asian and European knowledge"" and brings a ""very smart"" approach to his work as both arbitrator and counsel on issues in the energy and infrastructure sectors.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Bruno Arboit,https://whoswholegal.com/bruno-arboit,Zolfo Cooper,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Robin Darton,https://whoswholegal.com/robin-darton,Tanner De Witt Solicitors,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,"Robin Darton is one of Hong Kong’s premier asset recovery specialists. He has over 20 years of experience in fraud and asset tracing matters, with a focus on contentious insolvency and restructuring proceedings.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Neill Poole,https://whoswholegal.com/neill-poole,Ankura,"Hong Kong, Hong Kong",Hong Kong,Arbitration Expert Witnesses,Neill Poole is a prominent name in the market who is recognised for his top-notch work providing expert testimony in high-stakes disputes in international arbitration proceedings.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,John Batchelor,https://whoswholegal.com/john-batchelor,FTI Consulting,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Ian De Witt,https://whoswholegal.com/ian-de-witt,Tanner De Witt Solicitors,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,"“Specialist litigator” Ian De Witt is a respected asset recovery practitioner in the Hong Kong market who is endorsed by respondents globally for his strength in the area. He has over 30 years of experience in commercial litigation, debt recovery, asset tracing and insolvency matters.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Lingchen Pu,https://whoswholegal.com/lingchen-pu,Zhong Lun Law Firm,"Beijing, China",China,Trade & Customs,"Lingchen Pu is lauded as “a highly professional lawyer” by market commentators in Europe, the US and China. He has gained over 20 years of experience in anti-dumping, subsidies and safeguard matters.",Global Elite Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Thomas W Albrecht,https://whoswholegal.com/thomas-w-albrecht,Sidley Austin LLP,"Central, Hong Kong",Hong Kong,Capital Markets - Structured Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Kim M Rooney,https://whoswholegal.com/kim-m-rooney,Gilt Chambers,"Hong Kong, Hong Kong",Hong Kong,Arbitration, Kim Rooney is “an experienced arbitrator” who stands out in the Hong Kong market for her impressive work handling complex commercial and construction disputes.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,David Bennett,https://whoswholegal.com/david-bennett,Grant Thornton,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,David Bennett leads the restructuring business for the firms’ Hong Kong and China branch. He wins widespread recommendations from peers in onshore and offshore jurisdictions for his excellence in the field.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Chris Dobby,https://whoswholegal.com/chris-dobby,Hogan Lovells,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Frank (Guoliang) Hang,https://whoswholegal.com/frank-hang,Global Law Office,"Beijing, China",China,Trade & Customs, Frank Hang is a highly regarded trade specialist in the Chinese market whose practice focuses on the full range of international trade matters.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Matthew Bersani,https://whoswholegal.com/matthew-bersani,Shearman & Sterling LLP,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,receives widespread plaudits from market sources who commend his strong expertise handling IPOs across the region.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Jon Rowell,https://whoswholegal.com/jon-rowell,FTI Consulting,"Hong Kong, Hong Kong",Hong Kong,Arbitration Expert Witnesses,"Jon Rowell is recognised by peers in the field as a distinguished expert witness. His practice focuses on damages and business valuation, as well as fraud and corruption investigations.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Patrick Cowley,https://whoswholegal.com/patrick-cowley1,KPMG,"Central, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Shaun Folpp,https://whoswholegal.com/shaun-folpp,Mourant Ozannes,"Central, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Hai Yan,https://whoswholegal.com/hai-yan,Guangsheng & Partners,"Beijing, China",China,Trade & Customs,"Hai Yan is held in high esteem by market commentators in China and internationally. His multifaceted practice focuses on anti-dumping, safeguard measures and WTO disputes.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Peter Brien,https://whoswholegal.com/peter-brien,Slaughter and May,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Structured Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Scott Adams,https://whoswholegal.com/scott-adams,Scott Adams Consultants Ltd,"Hong Kong, Hong Kong",Hong Kong,Arbitration Expert Witnesses,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Chris Fordham,https://whoswholegal.com/chris-fordham,EY,"Central, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Darach Haughey,https://whoswholegal.com/darach-haughey,Deloitte Touche Tohmatsu,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Chris Fordham,https://whoswholegal.com/chris-fordham,EY,"Central, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Yong Bai,https://whoswholegal.com/yong-bai,Clifford Chance LLP,"Beijing, China",China,Foreign Investment Review,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Sean Bulmer,https://whoswholegal.com/sean-bulmer,Simmons & Simmons,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Structured Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Angela Chan,https://whoswholegal.com/angela-chan,Clifford Chance,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,John Battersby,https://whoswholegal.com/john-battersby,Battersby Kingsfield Limited,"Hong Kong, Hong Kong",Hong Kong,Arbitration Expert Witnesses,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Violet Ho,https://whoswholegal.com/violet-ho,Kroll,"Wan Chai, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Guy Hardaker,https://whoswholegal.com/guy-hardaker,HFW,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Vivian Cao,https://whoswholegal.com/vivian-cao,Fangda Partners,"Beijing, China",China,Foreign Investment Review,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Ninette Dodoo,https://whoswholegal.com/ninette-dodoo,Freshfields Bruckhaus Deringer LLP,"Beijing, China",China,Foreign Investment Review,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Conrad Chan,https://whoswholegal.com/conrad-chan,Kwok Yih & Chan,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Constance Choy,https://whoswholegal.com/constance-choy,Sidley Austin LLP,"Central, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Simon Chapman,https://whoswholegal.com/simon-chapman,Herbert Smith Freehills,"Hong Kong, Hong Kong",Hong Kong,Arbitration,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Stuart Dutson,https://whoswholegal.com/stuart-dutson,Simmons & Simmons,"Hong Kong, Hong Kong",Hong Kong,Arbitration,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Tadashi Kageyama,https://whoswholegal.com/tadashi-kageyama,Kroll,"Wan Chai, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Darach Haughey,https://whoswholegal.com/darach-haughey,Deloitte Touche Tohmatsu,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Donghui Fu,https://whoswholegal.com/donghui-fu,AllBright Law Offices,"Beijing, China",China,Trade & Customs,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Xin Fu,https://whoswholegal.com/xin-fu,Jincheng Tongda & Neal,"Beijing, China",China,Trade & Customs,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Michael Dodson,https://whoswholegal.com/michael-dodson,Simmons & Simmons,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Matthew Hodgson,https://whoswholegal.com/matthew-hodgson,Allen & Overy LLP,"Hong Kong, Hong Kong",Hong Kong,Arbitration,Matthew Hodgson is an expert in the energy and construction sectors and stands out as “a deeply impressive lawyer and advocate”. He draws praise for “his commercial knowledge and comprehensive legal advice”.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Mariel Dimsey,https://whoswholegal.com/mariel-dimsey,"CMS Hasche Sigle, Hong Kong LLP","Hong Kong, Hong Kong",Hong Kong,Arbitration Future Leaders - Non-Partners,Mariel Dimsey is “an excellent and exceedingly intelligent arbitration lawyer” who “has a lot of experience in civil law arbitration matters”. She is praised for her “outstanding experience” as well as being “quick on her feet”.,Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,John Lees,https://whoswholegal.com/john-lees,JLA Asia,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Edward Middleton,https://whoswholegal.com/edward-middleton,Houlihan Lokey,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Anthony Hill,https://whoswholegal.com/anthony-hill,Tanner De Witt Solicitors,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,Anthony Hill is a well-regarded name in the Asian market with over 20 years of experience as a contentious insolvency expert in Hong Kong.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Dongping Guo,https://whoswholegal.com/dongping-guo,B&H Associates,"Beijing, China",China,Trade & Customs,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Matthew Fairclough,https://whoswholegal.com/matthew-fairclough,Clifford Chance,"Central, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Jonathan Hammond,https://whoswholegal.com/jonathan-hammond,Simmons & Simmons,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Structured Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=49&RegionID=&CountryID=344,Peter Lake,https://whoswholegal.com/peter-lake,Slaughter and May,"Hong Kong, Hong Kong",Hong Kong,Banking - Finance,Peter Lake is identified as a leading figure in Hong Kong’s finance market. He has a broad practice which includes expertise in syndicated loans and acquisition finance matters.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Ben Johnson,https://whoswholegal.com/ben-johnson1,FTI Consulting,"Hong Kong, Hong Kong",Hong Kong,Arbitration Future Leaders - Expert Witnesses,"Ben? Johnson “has really got a great career trajectory” say sources, who effuse, “I’d be happy to hire FTI knowing he was playing a key role on the case.” His experience spans a range of industries including retail and pharmaceuticals.",Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,John Rhie,https://whoswholegal.com/john-rhie,Quinn Emanuel Urquhart & Sullivan LLP,"Central, Hong Kong",Hong Kong,Arbitration Future Leaders - Partners,John Rhie is a top name in the arbitration space where he enjoys a strong reputation as “the most prominent Korean-English bilingual counsel in Hong Kong”.,Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=52&RegionID=&CountryID=344,Natalie Yeung,https://whoswholegal.com/natalie-yeung,Slaughter and May,"Hong Kong, Hong Kong",Hong Kong,Competition,Natalie Yeung is endorsed as “one of the top competition lawyers in Hong Kong”. She is “a recognised industry leader with first-class technical skills and excellent commercial awareness”.,Thought Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=441&RegionID=&CountryID=344,Guy Norman,https://whoswholegal.com/guy-norman1,Deloitte,"Hong Kong, Hong Kong",Hong Kong,Experts - Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=440&RegionID=&CountryID=344,Derek Ritzmann,https://whoswholegal.com/derek-ritzmann,Economics Partners,"Hong Kong, Hong Kong",Hong Kong,Experts - Economics - Competition Economists 2019,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Violet Ho,https://whoswholegal.com/violet-ho,Kroll,"Wan Chai, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Nicholas D Hunsworth,https://whoswholegal.com/nicholas-d-hunsworth,Mayer Brown,"Central, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Michael Han,https://whoswholegal.com/michael-han,Fangda Partners,"Beijing, China",China,Foreign Investment Review,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Connie Heng,https://whoswholegal.com/connie-heng,Clifford Chance,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Teresa Ko,https://whoswholegal.com/teresa-ko,Freshfields Bruckhaus Deringer,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=49&RegionID=&CountryID=344,Paola Leocani,https://whoswholegal.com/paola-leocani,Simmons & Simmons,"Hong Kong, Hong Kong",Hong Kong,Italy - Banking & Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=49&RegionID=&CountryID=344,Tim Mak,https://whoswholegal.com/tim-mak,Freshfields Bruckhaus Deringer,"Hong Kong, Hong Kong",Hong Kong,Banking - Regulatory,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=49&RegionID=&CountryID=344,Colin Millar,https://whoswholegal.com/colin-millar,Simmons & Simmons,"Hong Kong, Hong Kong",Hong Kong,France - Banking,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,João Vilhena Valério,https://whoswholegal.com/joo-vilhena-valerio,BeecheyArbitration,"Central, Hong Kong",Hong Kong,Arbitration Future Leaders - Non-Partners,"João Vilhena Valério is a favourite among clients, who are ""impressed by his diligence, authority and knowledge of arbitration"".",Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=52&RegionID=&CountryID=344,François Renard,https://whoswholegal.com/francois-renard,Allen & Overy LLP,"Hong Kong, Hong Kong",Hong Kong,Competition,"François Renard is “an outstanding lawyer” and a firm favourite among clients who consider him a “punctual, prepared and trustworthy professional” and a go-to name for competition law.",Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=52&RegionID=&CountryID=344,Andrew L Foster,https://whoswholegal.com/andrew-l-foster,Skadden Arps Slate Meagher & Flom,"Hong Kong, Hong Kong",Hong Kong,Competition,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Tadashi Kageyama,https://whoswholegal.com/tadashi-kageyama,Kroll,"Wan Chai, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Jason Karas,https://whoswholegal.com/jason-karas,Lipman Karas,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Zheng Jia,https://whoswholegal.com/zheng-jia1,Zhong Yin Law Firm,"Beijing, China",China,Trade & Customs,Zheng Jia is described as “a professional and experienced name” in the eyes of peers in the UK and China. He is well versed in international anti-dumping and countervailing investigations matters.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Peng Jiang,https://whoswholegal.com/peng-jiang,Hylands Law Firm,"Beijing, China",China,Trade & Customs,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Larry Kwok,https://whoswholegal.com/larry-kwok,Kwok Yih & Chan,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,John Lee,https://whoswholegal.com/john-lee2,Allen & Overy LLP,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,William Liu,https://whoswholegal.com/william-liu,Linklaters,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=49&RegionID=&CountryID=344,Stephen Miller,https://whoswholegal.com/stephen-miller,Allen & Overy LLP,"Hong Kong, Hong Kong",Hong Kong,Banking - Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=49&RegionID=&CountryID=344,Thomas Ng,https://whoswholegal.com/thomas-ng,Freshfields Bruckhaus Deringer,"Hong Kong, Hong Kong",Hong Kong,Banking - Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Duncan Watson,https://whoswholegal.com/duncan-watson,Quinn Emanuel Urquhart & Sullivan LLP,"Central, Hong Kong",Hong Kong,Arbitration Future Leaders - Partners,Duncan Watson is “a fantastic and clever lawyer” who “has a huge amount of top-class experience” in the international arbitration space.,Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Chiann Bao,https://whoswholegal.com/chiann-bao,Arbitration Chambers,"Central, Hong Kong",Hong Kong,Arbitration Future Leaders - Partners,,Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=46&RegionID=&CountryID=344,Olga Boltenko,https://whoswholegal.com/olga-boltenko1,Fangda Partners,"Central, Hong Kong",Hong Kong,Arbitration Future Leaders - Partners,,Future Leader
https://whoswholegal.com/market-insight-tool?PracticeArea=52&RegionID=&CountryID=344,Alastair Mordaunt,https://whoswholegal.com/alastair-mordaunt,Freshfields Bruckhaus Deringer,"Hong Kong, Hong Kong",Hong Kong,Competition,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=52&RegionID=&CountryID=344,Derek Ritzmann,https://whoswholegal.com/derek-ritzmann,Economics Partners,"Hong Kong, Hong Kong",Hong Kong,Competition - Economists,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=52&RegionID=&CountryID=344,Marc Waha,https://whoswholegal.com/marc-waha,Norton Rose Fulbright,"Hong Kong, Hong Kong",Hong Kong,Competition,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Rowena Lawrence,https://whoswholegal.com/rowena-lawrence,Walkers,"Central, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,John Lees,https://whoswholegal.com/john-lees,JLA Asia,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery Experts,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=47&RegionID=&CountryID=344,Michael Makridakis,https://whoswholegal.com/michael-makridakis,Carey Olsen,"Hong Kong, Hong Kong",Hong Kong,Asset Recovery,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Zhe Jiang,https://whoswholegal.com/zhe-jiang,Zhong Lun Law Firm,"Beijing, China",China,Trade & Customs,Zhe Jiang earns acclaim from peers across Europe and Asia as a top-tier trade and customs specialist.,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=80&RegionID=&CountryID=156,Meng Jing,https://whoswholegal.com/meng-jing,Guantao Law Firm,"Beijing, China",China,Trade & Customs,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Andrew Malcolm,https://whoswholegal.com/andrew-malcolm,Linklaters,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Debt & Equity,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=51&RegionID=&CountryID=344,Mary Matson,https://whoswholegal.com/mary-matson,Linklaters,"Hong Kong, Hong Kong",Hong Kong,Capital Markets - Structured Finance,,Recommended
https://whoswholegal.com/market-insight-tool?PracticeArea=49&RegionID=&CountryID=344,Sara Or,https://whoswholegal.com/sara-or,Mayer Brown,"Central, Hong Kong",Hong Kong,Banking - Regulatory,,Recommended
